observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
90097,1,15,1303,Porites lobata,264,"Shikoku Island, Japan",33.8219,133.4945,523,683,94129,153,Irradiance,53,µmol quanta m^-2 s^-1,,,500,raw_value,"","","","",""
90096,1,15,1303,Porites lobata,264,"Shikoku Island, Japan",33.8219,133.4945,523,683,94122,60,Growth rate,38,mm yr^-1,,,6.7,,"","","","",Alizarin Red staining and extension measurement
90096,1,15,1303,Porites lobata,264,"Shikoku Island, Japan",33.8219,133.4945,523,683,94123,142,Habitat type,10,cat,,,laboratory,raw_value,"","","","",""
90096,1,15,1303,Porites lobata,264,"Shikoku Island, Japan",33.8219,133.4945,523,683,94124,152,Water temperature,52,ºC,,,21-29,raw_value,"","","","",""
90096,1,15,1303,Porites lobata,264,"Shikoku Island, Japan",33.8219,133.4945,523,683,94125,153,Irradiance,53,µmol quanta m^-2 s^-1,,,500,raw_value,"","","","",""
88157,1,9,1303,Porites lobata,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91352,60,Growth rate,38,mm yr^-1,,,10,,"","","",1,
88157,1,9,1303,Porites lobata,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91353,142,Habitat type,10,cat,,,lagoon,raw_value,"","","","",
88157,1,9,1303,Porites lobata,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91354,143,Water depth,9,m,,,7,raw_value,"","","","",
118159,1,92,1303,Porites lobata,43,"Eilat, Israel",29.54973056,34.95620556,402,,138631,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),6.88,mean,1.29,standard_deviation,,,Data extracted from Table 1
156311,1,9,1303,Porites lobata,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,385,,198826,60,Growth rate,83,mm per 7 months^-1,2,Alizarin stain,4.625,mean,0.961,standard_error,,4,
156311,1,9,1303,Porites lobata,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,385,,198827,143,Water depth,9,m,,,1.7,raw_value,,,,,
118994,1,9,1303,Porites lobata,458,"Bondo, Karimunjawa Islands, Java",-6.4293,110.7562,373,,142687,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),13.8,mean,3.9,standard_deviation,,18,
118994,1,9,1303,Porites lobata,458,"Bondo, Karimunjawa Islands, Java",-6.4293,110.7562,373,,142688,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118994,1,9,1303,Porites lobata,458,"Bondo, Karimunjawa Islands, Java",-6.4293,110.7562,373,,142689,146,Chlorophyll a,71,mg m^-2,,,1.22,mean,0.52,standard_deviation,,5,
118994,1,9,1303,Porites lobata,458,"Bondo, Karimunjawa Islands, Java",-6.4293,110.7562,373,,142690,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,21.04,mean,7.6,standard_deviation,,8,
118994,1,9,1303,Porites lobata,458,"Bondo, Karimunjawa Islands, Java",-6.4293,110.7562,373,,142691,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,38.5,mean,43.7,standard_deviation,,3,
118994,1,9,1303,Porites lobata,458,"Bondo, Karimunjawa Islands, Java",-6.4293,110.7562,373,,142692,145,Turbidity,10,cat,19,observation_field,turbid,raw_value,,,,,
118993,1,9,1303,Porites lobata,457,"Pulau Panjang, Karimunjawa Islands, Java",-6.5753,110.6282,373,,142679,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),13.5,mean,3.2,standard_deviation,,36,
118993,1,9,1303,Porites lobata,457,"Pulau Panjang, Karimunjawa Islands, Java",-6.5753,110.6282,373,,142680,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118993,1,9,1303,Porites lobata,457,"Pulau Panjang, Karimunjawa Islands, Java",-6.5753,110.6282,373,,142681,152,Water temperature,52,ºC,61,Oxygen meter,28.7,mean,0.2,standard_deviation,,4,
118993,1,9,1303,Porites lobata,457,"Pulau Panjang, Karimunjawa Islands, Java",-6.5753,110.6282,373,,142682,194,Salinity,70,0/00,59,Refractometer,32.6,mean,1.5,standard_deviation,,5,
118993,1,9,1303,Porites lobata,457,"Pulau Panjang, Karimunjawa Islands, Java",-6.5753,110.6282,373,,142683,146,Chlorophyll a,71,mg m^-2,,,1.09,mean,0.62,standard_deviation,,5,
118993,1,9,1303,Porites lobata,457,"Pulau Panjang, Karimunjawa Islands, Java",-6.5753,110.6282,373,,142684,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,28.91,mean,17.86,standard_deviation,,12,
118993,1,9,1303,Porites lobata,457,"Pulau Panjang, Karimunjawa Islands, Java",-6.5753,110.6282,373,,142685,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,31.69,mean,38.74,standard_deviation,,6,
118993,1,9,1303,Porites lobata,457,"Pulau Panjang, Karimunjawa Islands, Java",-6.5753,110.6282,373,,142686,145,Turbidity,10,cat,19,observation_field,turbid,raw_value,,,,,
118158,1,92,1303,Porites lobata,43,"Eilat, Israel",29.54973056,34.95620556,402,,138630,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),6.91,mean,1.62,standard_deviation,,,Data extracted from Table 1
118157,1,92,1303,Porites lobata,43,"Eilat, Israel",29.54973056,34.95620556,402,,138629,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),6.65,mean,1.44,standard_deviation,,,Data extracted from Table 1
118991,1,9,1303,Porites lobata,455,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,373,,142664,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),16,mean,1.5,standard_deviation,,19,
118991,1,9,1303,Porites lobata,455,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,373,,142665,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118991,1,9,1303,Porites lobata,455,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,373,,142666,152,Water temperature,52,ºC,61,Oxygen meter,28.5,mean,0.7,standard_deviation,,4,
118991,1,9,1303,Porites lobata,455,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,373,,142667,194,Salinity,70,0/00,59,Refractometer,34.3,mean,0.5,standard_deviation,,5,
118991,1,9,1303,Porites lobata,455,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,373,,142668,146,Chlorophyll a,71,mg m^-2,,,0.25,mean,0.14,standard_deviation,,5,
118991,1,9,1303,Porites lobata,455,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,373,,142669,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,22.26,mean,7.56,standard_deviation,,7,
118991,1,9,1303,Porites lobata,455,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,373,,142670,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,2.8,mean,3.62,standard_deviation,,5,
118991,1,9,1303,Porites lobata,455,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,373,,142671,145,Turbidity,10,cat,19,observation_field,clear,raw_value,,,,,
159898,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203663,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),3.02,mean,,,,7,
159898,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203664,174,Year,10,cat,,,1885-2001,raw_value,,,,,
159898,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203665,152,Water temperature,52,ºC,,,25.6,raw_value,,,,,
159898,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203666,143,Water depth,9,m,,,50,raw_value,,,,,
118990,1,9,1303,Porites lobata,454,"Pulau Kecil, Karimunjawa Islands, Java",-5.8262,110.5046,373,,142656,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),16.3,mean,2.1,standard_deviation,,25,
118990,1,9,1303,Porites lobata,454,"Pulau Kecil, Karimunjawa Islands, Java",-5.8262,110.5046,373,,142657,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118990,1,9,1303,Porites lobata,454,"Pulau Kecil, Karimunjawa Islands, Java",-5.8262,110.5046,373,,142658,152,Water temperature,52,ºC,61,Oxygen meter,30.3,mean,1.1,standard_deviation,,4,
118990,1,9,1303,Porites lobata,454,"Pulau Kecil, Karimunjawa Islands, Java",-5.8262,110.5046,373,,142659,194,Salinity,70,0/00,59,Refractometer,33.7,mean,0.6,standard_deviation,,4,
118990,1,9,1303,Porites lobata,454,"Pulau Kecil, Karimunjawa Islands, Java",-5.8262,110.5046,373,,142660,146,Chlorophyll a,71,mg m^-2,,,0.29,mean,0.17,standard_deviation,,5,
118990,1,9,1303,Porites lobata,454,"Pulau Kecil, Karimunjawa Islands, Java",-5.8262,110.5046,373,,142661,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,19.69,mean,18.27,standard_deviation,,4,
118990,1,9,1303,Porites lobata,454,"Pulau Kecil, Karimunjawa Islands, Java",-5.8262,110.5046,373,,142662,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,1.63,mean,1.31,standard_deviation,,3,
118990,1,9,1303,Porites lobata,454,"Pulau Kecil, Karimunjawa Islands, Java",-5.8262,110.5046,373,,142663,145,Turbidity,10,cat,19,observation_field,clear,raw_value,,,,,
119149,1,9,1303,Porites lobata,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,430,,143167,60,Growth rate,38,mm yr^-1,2,Alizarin stain,6.78,mean,1.254,standard_deviation,,,control
119149,1,9,1303,Porites lobata,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,430,,143168,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
119150,1,9,1303,Porites lobata,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,430,,143169,60,Growth rate,38,mm yr^-1,2,Alizarin stain,7.384,mean,1.254,standard_deviation,,22,experimentally trampled fragments
119150,1,9,1303,Porites lobata,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,430,,143170,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118986,1,9,1303,Porites lobata,450,"Kapoposan, South Sulawesi, Flores Sea",-4.6897,118.95,373,,142629,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),13.7,mean,2,standard_deviation,,30,
118986,1,9,1303,Porites lobata,450,"Kapoposan, South Sulawesi, Flores Sea",-4.6897,118.95,373,,142630,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118986,1,9,1303,Porites lobata,450,"Kapoposan, South Sulawesi, Flores Sea",-4.6897,118.95,373,,142631,194,Salinity,70,0/00,59,Refractometer,33.5,mean,0.4,standard_deviation,,6,
118986,1,9,1303,Porites lobata,450,"Kapoposan, South Sulawesi, Flores Sea",-4.6897,118.95,373,,142632,146,Chlorophyll a,71,mg m^-2,,,0.47,mean,0.05,standard_deviation,,6,
118986,1,9,1303,Porites lobata,450,"Kapoposan, South Sulawesi, Flores Sea",-4.6897,118.95,373,,142633,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,5.26,mean,1.24,standard_deviation,,6,
118986,1,9,1303,Porites lobata,450,"Kapoposan, South Sulawesi, Flores Sea",-4.6897,118.95,373,,142634,145,Turbidity,10,cat,19,observation_field,clear,raw_value,,,,,
118989,1,9,1303,Porites lobata,453,"Kayangan, South Sulawesi, Flores Sea",-5.0816,119.4205,373,,142649,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),14,mean,2.6,standard_deviation,,35,
118989,1,9,1303,Porites lobata,453,"Kayangan, South Sulawesi, Flores Sea",-5.0816,119.4205,373,,142650,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118989,1,9,1303,Porites lobata,453,"Kayangan, South Sulawesi, Flores Sea",-5.0816,119.4205,373,,142651,194,Salinity,70,0/00,59,Refractometer,31.4,mean,1.1,standard_deviation,,12,
118989,1,9,1303,Porites lobata,453,"Kayangan, South Sulawesi, Flores Sea",-5.0816,119.4205,373,,142652,146,Chlorophyll a,71,mg m^-2,,,1.52,mean,0.53,standard_deviation,,12,
118989,1,9,1303,Porites lobata,453,"Kayangan, South Sulawesi, Flores Sea",-5.0816,119.4205,373,,142653,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,19.25,mean,4.61,standard_deviation,,12,
118989,1,9,1303,Porites lobata,453,"Kayangan, South Sulawesi, Flores Sea",-5.0816,119.4205,373,,142654,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,2.8,mean,0.2,standard_deviation,,8,
118989,1,9,1303,Porites lobata,453,"Kayangan, South Sulawesi, Flores Sea",-5.0816,119.4205,373,,142655,145,Turbidity,10,cat,19,observation_field,turbid,raw_value,,,,,
118987,1,9,1303,Porites lobata,451,"Barang Lompo, South Sulawesi, Flores Sea",-4.9653,119.3311,373,,142635,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),16.2,mean,3.2,standard_deviation,,39,
118987,1,9,1303,Porites lobata,451,"Barang Lompo, South Sulawesi, Flores Sea",-4.9653,119.3311,373,,142636,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118987,1,9,1303,Porites lobata,451,"Barang Lompo, South Sulawesi, Flores Sea",-4.9653,119.3311,373,,142637,194,Salinity,70,0/00,59,Refractometer,33.4,mean,0.7,standard_deviation,,12,
118987,1,9,1303,Porites lobata,451,"Barang Lompo, South Sulawesi, Flores Sea",-4.9653,119.3311,373,,142638,146,Chlorophyll a,71,mg m^-2,,,0.75,mean,0.07,standard_deviation,,12,
118987,1,9,1303,Porites lobata,451,"Barang Lompo, South Sulawesi, Flores Sea",-4.9653,119.3311,373,,142639,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,8.62,mean,1.3,standard_deviation,,12,
118987,1,9,1303,Porites lobata,451,"Barang Lompo, South Sulawesi, Flores Sea",-4.9653,119.3311,373,,142640,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,0.7,mean,0.2,standard_deviation,,8,
118987,1,9,1303,Porites lobata,451,"Barang Lompo, South Sulawesi, Flores Sea",-4.9653,119.3311,373,,142641,145,Turbidity,10,cat,19,observation_field,clear,raw_value,,,,,
118985,1,9,1303,Porites lobata,449,"Wailiha, Ambon, Banda Sea",-3.6419,128.2725,373,,142621,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),16,mean,0.8,standard_deviation,,25,
118985,1,9,1303,Porites lobata,449,"Wailiha, Ambon, Banda Sea",-3.6419,128.2725,373,,142622,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118985,1,9,1303,Porites lobata,449,"Wailiha, Ambon, Banda Sea",-3.6419,128.2725,373,,142623,152,Water temperature,52,ºC,61,Oxygen meter,26.8,mean,1.5,standard_deviation,,16,
118985,1,9,1303,Porites lobata,449,"Wailiha, Ambon, Banda Sea",-3.6419,128.2725,373,,142624,194,Salinity,70,0/00,59,Refractometer,33.5,mean,0.7,standard_deviation,,16,
118985,1,9,1303,Porites lobata,449,"Wailiha, Ambon, Banda Sea",-3.6419,128.2725,373,,142625,146,Chlorophyll a,71,mg m^-2,,,0.46,mean,0.14,standard_deviation,,4,
118985,1,9,1303,Porites lobata,449,"Wailiha, Ambon, Banda Sea",-3.6419,128.2725,373,,142626,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,15.3,mean,10.21,standard_deviation,,14,
118985,1,9,1303,Porites lobata,449,"Wailiha, Ambon, Banda Sea",-3.6419,128.2725,373,,142627,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,3.08,mean,3.13,standard_deviation,,8,
118985,1,9,1303,Porites lobata,449,"Wailiha, Ambon, Banda Sea",-3.6419,128.2725,373,,142628,145,Turbidity,10,cat,19,observation_field,turbid,raw_value,,,,,
118984,1,9,1303,Porites lobata,448,"Wayame, Ambon, Banda Sea",-3.6707,128.1525,373,,142613,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),13.5,mean,1.5,standard_deviation,,25,
118984,1,9,1303,Porites lobata,448,"Wayame, Ambon, Banda Sea",-3.6707,128.1525,373,,142614,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118984,1,9,1303,Porites lobata,448,"Wayame, Ambon, Banda Sea",-3.6707,128.1525,373,,142615,152,Water temperature,52,ºC,61,Oxygen meter,26.5,mean,1.3,standard_deviation,,16,
118984,1,9,1303,Porites lobata,448,"Wayame, Ambon, Banda Sea",-3.6707,128.1525,373,,142616,194,Salinity,70,0/00,59,Refractometer,33.3,mean,0.4,standard_deviation,,16,
118984,1,9,1303,Porites lobata,448,"Wayame, Ambon, Banda Sea",-3.6707,128.1525,373,,142617,146,Chlorophyll a,71,mg m^-2,,,0.38,mean,0.06,standard_deviation,,4,
118984,1,9,1303,Porites lobata,448,"Wayame, Ambon, Banda Sea",-3.6707,128.1525,373,,142618,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,11.15,mean,3.4,standard_deviation,,14,
118984,1,9,1303,Porites lobata,448,"Wayame, Ambon, Banda Sea",-3.6707,128.1525,373,,142619,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,0.55,mean,0.23,standard_deviation,,8,
118984,1,9,1303,Porites lobata,448,"Wayame, Ambon, Banda Sea",-3.6707,128.1525,373,,142620,145,Turbidity,10,cat,19,observation_field,turbid,raw_value,,,,,
156312,1,9,1303,Porites lobata,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,385,,198828,60,Growth rate,83,mm per 7 months^-1,2,Alizarin stain,4.805,mean,0.42,standard_error,,5,
156312,1,9,1303,Porites lobata,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,385,,198829,143,Water depth,9,m,,,5,raw_value,,,,,
159804,1,126,1303,Porites lobata,90,Rib Reef,-18.48189722,146.8737056,808,787,203399,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),13.3,mean,5,standard_deviation,,1,6 branch replicates
159804,1,126,1303,Porites lobata,90,Rib Reef,-18.48189722,146.8737056,808,787,203400,143,Water depth,9,m,,,3,raw_value,,,,,
159803,1,126,1303,Porites lobata,90,Rib Reef,-18.48189722,146.8737056,808,787,203397,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),10.7,mean,3.7,standard_deviation,,,19 branch replicates
159803,1,126,1303,Porites lobata,90,Rib Reef,-18.48189722,146.8737056,808,787,203398,143,Water depth,9,m,,,3,raw_value,,,,,
118988,1,9,1303,Porites lobata,452,"Samalona, South Sulawesi, Flores Sea",-5.0634,119.319,373,,142642,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),14,mean,1.2,standard_deviation,,28,
118988,1,9,1303,Porites lobata,452,"Samalona, South Sulawesi, Flores Sea",-5.0634,119.319,373,,142643,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118988,1,9,1303,Porites lobata,452,"Samalona, South Sulawesi, Flores Sea",-5.0634,119.319,373,,142644,194,Salinity,70,0/00,59,Refractometer,33,mean,0.5,standard_deviation,,12,
118988,1,9,1303,Porites lobata,452,"Samalona, South Sulawesi, Flores Sea",-5.0634,119.319,373,,142645,146,Chlorophyll a,71,mg m^-2,,,0.82,mean,0.05,standard_deviation,,12,
118988,1,9,1303,Porites lobata,452,"Samalona, South Sulawesi, Flores Sea",-5.0634,119.319,373,,142646,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,8.22,mean,1.3,standard_deviation,,12,
118988,1,9,1303,Porites lobata,452,"Samalona, South Sulawesi, Flores Sea",-5.0634,119.319,373,,142647,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,0.6,mean,0.1,standard_deviation,,8,
118988,1,9,1303,Porites lobata,452,"Samalona, South Sulawesi, Flores Sea",-5.0634,119.319,373,,142648,145,Turbidity,10,cat,19,observation_field,clear,raw_value,,,,,
156319,1,9,1303,Porites lobata,200,American Samoa,-14.269344,-170.698947,473,,198850,60,Growth rate,80,mm per 6 months^-1,2,Alizarin stain,0.6,mean,0.2,standard_error,,12,Data from N2 in Figure 3
156319,1,9,1303,Porites lobata,200,American Samoa,-14.269344,-170.698947,473,,198851,60,Growth rate,81,mm per 6 months^-1,2,Alizarin stain,1,mean,0.2,standard_error,,12,Data from N2 in Figure 3
156319,1,9,1303,Porites lobata,200,American Samoa,-14.269344,-170.698947,473,,198852,61,Skeletal density,34,g cm-3,3,Archimedes principle,1.527,mean,0.032,standard_error,,12,Data from N2 Figure 4
156319,1,9,1303,Porites lobata,200,American Samoa,-14.269344,-170.698947,473,,198853,127,Calcification rate,43,g cm ^-2 yr^-1,31,"Linear extension alizerin staining and calipers, bulk density wax dipping and buoyant weight",0.19,mean,0.04,standard_error,,12,Data from N2 Figure 4
156319,1,9,1303,Porites lobata,200,American Samoa,-14.269344,-170.698947,473,,198854,142,Habitat type,10,cat,,,fore,raw_value,,,,,
156319,1,9,1303,Porites lobata,200,American Samoa,-14.269344,-170.698947,473,,198855,143,Water depth,9,m,,,1.5,raw_value,,,,,
156319,1,9,1303,Porites lobata,200,American Samoa,-14.269344,-170.698947,473,,198856,151,Season,10,cat,,,Aug 2004 - Feb 2005,raw_value,,,,,
156319,1,9,1303,Porites lobata,200,American Samoa,-14.269344,-170.698947,473,,198857,232,Habitat transplanted from,10,cat,,,Transplanted to same habitat (control),raw_value,,,,,
159837,1,126,1303,Porites lobata,87,Oahu,21.5,-158.0,811,787,203483,60,Growth rate,38,mm yr^-1,54,Ruler measurement,10.1,mean,,,,,
159837,1,126,1303,Porites lobata,87,Oahu,21.5,-158.0,811,787,203484,143,Water depth,9,m,,,12,raw_value,,,,,
159900,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203671,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),10.81,mean,,,,5,
159900,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203672,174,Year,10,cat,,,1950-2001,raw_value,,,,,
159900,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203673,152,Water temperature,52,ºC,,,26,raw_value,,,,,
159900,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203674,143,Water depth,9,m,,,12,raw_value,,,,,
159913,1,126,1303,Porites lobata,539,"Hilutangan Channel, Phillipines",10.277738,123.996869,825,787,203701,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),13,mean,0.3,standard_deviation,,1,
159913,1,126,1303,Porites lobata,539,"Hilutangan Channel, Phillipines",10.277738,123.996869,825,787,203702,174,Year,10,cat,,,1981,raw_value,,,,,
159913,1,126,1303,Porites lobata,539,"Hilutangan Channel, Phillipines",10.277738,123.996869,825,787,203703,152,Water temperature,52,ºC,,,28,mean,26,range,30,,
159913,1,126,1303,Porites lobata,539,"Hilutangan Channel, Phillipines",10.277738,123.996869,825,787,203704,143,Water depth,9,m,,,2,raw_value,,,,,
159901,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203675,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),11.57,mean,,,,6,
159901,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203676,174,Year,10,cat,,,1934-2001,raw_value,,,,,
159901,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203677,152,Water temperature,52,ºC,,,26,raw_value,,,,,
159901,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203678,143,Water depth,9,m,,,10,raw_value,,,,,
119028,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142793,60,Growth rate,38,mm yr^-1,2,Alizarin stain,7.5,mean,0.27,standard_error,,9,
119028,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142794,199,Rainfall,73,mm mo^-1,66,Rain gauge,110.34,mean,51.44,standard_error,,,
119028,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142795,151,Season,10,cat,,,Dry (dec-may),raw_value,,,,,
119028,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142796,200,Sunlight,32,hours,,,7.92,mean,0.67,standard_error,,,
119028,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142797,194,Salinity,70,0/00,59,Refractometer,33.6,mean,0.7,standard_error,,,
119028,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142798,152,Water temperature,52,ºC,61,Oxygen meter,28.44,mean,0.24,standard_error,,,
119028,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142799,196,Particulate organic matter concentration,68,mg l^-1,63,Filter combustion,2.3,mean,0.34,standard_error,,,
119029,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142800,60,Growth rate,38,mm yr^-1,2,Alizarin stain,4.5,mean,0.52,standard_error,,9,
119029,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142801,199,Rainfall,73,mm mo^-1,66,Rain gauge,453.31,mean,86.48,standard_error,,,
119029,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142802,151,Season,10,cat,,,Wet (may-dec),raw_value,,,,,
119029,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142803,200,Sunlight,32,hours,,,4.74,mean,0.19,standard_error,,,
119029,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142804,194,Salinity,70,0/00,59,Refractometer,29.5,mean,0.49,standard_error,,,
119029,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142805,152,Water temperature,52,ºC,61,Oxygen meter,28.28,mean,0.19,standard_error,,,
119029,1,9,1303,Porites lobata,25,"Caño Island, Costa Rica",8.716667,-83.866667,388,,142806,196,Particulate organic matter concentration,68,mg l^-1,63,Filter combustion,4.9,mean,2.01,standard_error,,,
88169,1,9,1303,Porites lobata,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91388,60,Growth rate,38,mm yr^-1,,,5.5,,"","","",1,
88169,1,9,1303,Porites lobata,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91389,142,Habitat type,10,cat,,,lagoon,raw_value,"","","","",
88169,1,9,1303,Porites lobata,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91390,143,Water depth,9,m,,,18,raw_value,"","","","",
159902,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203679,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),11.6,mean,,,,5,
159902,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203680,174,Year,10,cat,,,1962-2001,raw_value,,,,,
159902,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203681,152,Water temperature,52,ºC,,,26,raw_value,,,,,
159902,1,126,1303,Porites lobata,407,Maui,20.779,-156.282,822,787,203682,143,Water depth,9,m,,,3,raw_value,,,,,
90095,1,15,1303,Porites lobata,264,"Shikoku Island, Japan",33.8219,133.4945,523,683,94118,60,Growth rate,38,mm yr^-1,,,23.6,,"","","","",Alizarin Red staining and extension measurement
90095,1,15,1303,Porites lobata,264,"Shikoku Island, Japan",33.8219,133.4945,523,683,94119,142,Habitat type,10,cat,,,laboratory,raw_value,"","","","",""
90095,1,15,1303,Porites lobata,264,"Shikoku Island, Japan",33.8219,133.4945,523,683,94120,152,Water temperature,52,ºC,,,21-29,raw_value,"","","","",""
