ReefID,ReefName,Longitude,Latitude,Year,AerialScore,DHWytd,Sector
22-116,Hook Reef,152.7417145,-22.09586525,2016,1,0.315382,South
22-121,Sinker Reef,152.7461548,-22.11695099,2016,1,0.312014,South
22-122,Junior Reef,152.5317993,-22.1481514,2016,1,0.47162,South
22-123,U/N Reef,152.5975952,-22.14977264,2016,1,0.323103,South
22-124,Taiwan Reef,152.7605591,-22.15019226,2016,1,0.463206,South
22-125,U/N Reef,152.553009,-22.15541458,2016,1,0.60857,South
22-129,U/N Reef,152.6269074,-22.18472099,2016,1,0.317835,South
22-131,Sunray Reef,152.761322,-22.18341255,2016,1,0.463206,South
22-133,Sandshoe Reef,152.7570496,-22.20902634,2016,1,0.477111,South
22-134,U/N Reef,152.6186676,-22.22284508,2016,1,0.321785,South
22-139,U/N Reef,152.6046906,-22.26438522,2016,1,0.467131,South
22-140,Sweetlip Reef,152.73732,-22.27070427,2016,0,0.479053,South
22-141,Dicks Reef,152.662796,-22.30785561,2016,1,0.477789,South
22-142,U/N Reef,152.7365112,-22.29887009,2016,1,0.479053,South
22-143,U/N Reef,152.7290039,-22.32504654,2016,1,0.494067,South
22-144,U/N Reef,152.6802521,-22.33198547,2016,0,0.477789,South
23-004b,North Keppel (Ko-no-mie) Island Reef (No 2),150.8928986,-23.08244133,2016,2,0.489615,South
23-010,Middle (Ba-la-ba) Island Reef,150.9157562,-23.16776657,2016,2,0.473927,South
23-012b,Great Keppel (Wop-pa) Island Reef (No 2),150.9755707,-23.1511116,2016,2,0.32832,South
23-012c,Great Keppel (Wop-pa) Island Reef (No 3),150.9861298,-23.17248726,2016,1,0.32832,South
23-012e,Great Keppel (Wop-pa) Island Reef (No 5),150.9346619,-23.18856049,2016,2,0.473927,South
23-014,Halfway Island Reef,150.9699097,-23.20013618,2016,3,0.477966,South
23-031a,Barren (A-rum-mi) (First Lump) Reef (No 1),151.070694,-23.16266632,2016,1,0.336015,South
23-052a,Heron Reef,151.9711304,-23.44615173,2016,0,0.150141,South
23-053,Wistari Reef,151.876709,-23.46987534,2016,0,0.166485,South
23-055a,One Tree Island Reef,152.061142,-23.4956665,2016,1,0,South
23-068,Erskine Reef,151.7736359,-23.50185394,2016,0,0.163295,South
23-069,Mast Head Reef,151.7267151,-23.52691841,2016,0,0.155325,South
23-070,Irving Reef,151.6273193,-23.53884888,2016,0,0.150643,South
23-071,Polmaise Reef,151.6779175,-23.55586243,2016,0,0.154983,South
10-330,U/N Reef,142.591629,-10.77950287,2017,3,0.450623,North
10-381,U/N Reef,143.9644928,-10.68788147,2017,2,2.899114,North
10-383,U/N Reef,143.9480133,-10.67279911,2017,3,2.905171,North
10-384,U/N Reef,143.9637756,-10.70974445,2017,2,3.264811,North
10-386,U/N Reef,143.9796143,-10.72316742,2017,2,3.264811,North
10-388,U/N Reef,143.888382,-10.67155743,2017,3,3.292608,North
10-391,Triangle Reef,143.9823456,-10.75539112,2017,3,3.534067,North
10-396,U/N Reef,142.9018555,-10.35701942,2017,2,4.315774,North
10-398,U/N Reef,143.9754791,-10.77815247,2017,2,2.126486,North
10-399,U/N Reef,143.9852905,-10.78567314,2017,3,3.534067,North
10-400,U/N Reef,143.9897919,-10.79434872,2017,3,3.534067,North
10-402,U/N Reef,144.0065918,-10.80548668,2017,3,4.062651,North
10-412,U/N Reef,144.0140991,-10.88740253,2017,2,4.138546,North
10-414,U/N Reef,144.0180969,-10.92669582,2017,2,4.447368,North
10-416b,U/N Reef,144.0321503,-10.96593094,2017,2,4.572858,North
10-417,U/N Reef,143.9330139,-10.42653561,2017,2,2.131853,North
10-418a,U/N Reef,144.035202,-10.9968214,2017,0,4.572858,North
10-419a,U/N Reef,144.0129089,-11.00776577,2017,1,4.563889,North
10-419b,U/N Reef,144.013092,-11.01794815,2017,1,4.563889,North
10-420,U/N Reef,143.9950409,-11.01778316,2017,0,4.308311,North
10-432,U/N Reef,143.9091339,-10.46963501,2017,3,2.250309,North
10-456,U/N Reef,143.9165039,-10.51833916,2017,3,2.241419,North
10-565,Gubmarau Reef,143.3003624,-10.38679886,2017,0,4.671488,North
10-567,Kudnasan Reef,143.341991,-10.143424,2017,1,3.576573,North
10-572,Maped-an-kap,143.385979,-10.324091,2017,1,4.035472,North
10-576,Dugong (Athub) Islet,143.099833,-10.520869,2017,0,4.934009,North
10-624,Maggi-Wareg Reef,143.487473,-10.259854,2017,2,3.175468,North
10-730,U/N Reef,143.9399115,-10.35496682,2017,1,2.126486,North
10-809,U/N Reef,143.9584198,-10.68156528,2017,3,2.899114,North
11-001,Arnold Reef,142.9927368,-11.00683498,2017,2,3.405993,North
11-025,U/N Reef,143.0908356,-11.06997013,2017,1,3.695678,North
11-026,Sinclair Reef,143.0284576,-11.11662197,2017,2,3.702818,North
11-035,Milman-Aplin Reef,143.030838,-11.18211842,2017,2,3.856372,North
11-038,Douglas Islet Reef,143.0007172,-11.2432394,2017,2,3.170519,North
11-052,Cholmondeley Reef,143.0701447,-11.38962555,2017,1,3.738377,North
11-053,Jardine Reef,143.0353394,-11.38516045,2017,1,3.41338,North
11-055,Wallace Islet Reef,143.042038,-11.45389843,2017,2,4.009675,North
11-060,U/N Reef,143.0751495,-11.48204327,2017,2,4.208583,North
11-061,Little Boydong Reef,143.0406494,-11.48878002,2017,3,4.009675,North
11-062,Boydong Island Reef,143.0287628,-11.4979887,2017,2,4.009675,North
11-072,U/N Reef,143.9954834,-11.28264427,2017,1,5.387281,North
11-073,U/N Reef,144.0057831,-11.28243065,2017,1,5.850695,North
11-112,U/N Reef,143.9979401,-11.0306673,2017,1,4.308311,North
11-113,U/N Reef,144.0173187,-11.03934193,2017,1,4.563889,North
11-114,U/N Reef,144.0223846,-11.04900837,2017,1,4.563889,North
11-115,U/N Reef,144.0335541,-11.05487251,2017,1,4.572336,North
11-116,U/N Reef,144.0407105,-11.06919193,2017,2,4.572336,North
11-117,U/N Reef,144.0440064,-11.10342503,2017,2,4.626212,North
11-119,U/N Reef,144.0584412,-11.14598274,2017,3,5.131323,North
11-120,U/N Reef,144.0600281,-11.18517208,2017,2,5.379479,North
11-125,Stark Reef,144.0656586,-11.26131248,2017,2,6.236494,North
11-126a,U/N Reef,144.0125122,-11.26356697,2017,1,5.850695,North
11-126b,U/N Reef,144.0183258,-11.26926422,2017,1,5.850695,North
11-129,U/N Reef,144.0441132,-11.27628613,2017,1,5.850695,North
11-134,Pirie Reef,142.898346,-11.59038353,2017,1,3.231204,North
11-136,Hannibal Islands Reef,142.9396973,-11.59758282,2017,1,3.42683,North
11-138,MacArthur Islands Reef,142.9863892,-11.73176193,2017,1,4.085195,North
11-139,U/N Reef,142.9733582,-11.75949955,2017,2,4.570847,North
11-141,U/N Reef,142.9156494,-11.76965237,2017,2,4.697155,North
11-142,U/N Reef,142.9364319,-11.77186203,2017,2,4.697155,North
11-143,U/N Reef,142.9554443,-11.77073002,2017,2,4.570847,North
11-156,Wizard Reef,143.0166626,-11.55002689,2017,3,4.136639,North
11-161,Viking Reef,143.0104523,-11.59418392,2017,2,4.136639,North
11-181,Sunday Reef,143.2075348,-11.92708302,2017,2,4.795414,North
11-183,Outer Reef,143.2420044,-11.94246387,2017,3,4.795414,North
11-189,Perry Reef,143.2547302,-11.97135067,2017,3,4.7142,North
11-191,Hicks Reef,143.2700501,-11.98371029,2017,2,4.7142,North
11-195,South Reef,143.2411804,-11.99827003,2017,3,4.64816,North
11-197,U/N Reef,143.8693695,-11.51364994,2017,2,6.756149,North
11-201,U/N Reef,143.8668366,-11.53081703,2017,1,6.756149,North
11-203,U/N Reef,143.855957,-11.53986168,2017,2,6.756149,North
11-204,U/N Reef,143.8650208,-11.55042171,2017,1,7.085253,North
11-208a,U/N Reef,143.8617859,-11.55881405,2017,0,7.085253,North
11-212,Jukes Reef,143.8553162,-11.59234333,2017,1,7.085253,North
11-215,U/N Reef,143.8795929,-11.63012218,2017,2,7.474545,North
11-223,Three Reefs,143.8948364,-11.76935005,2017,2,9.540737,North
11-224,U/N Reef,143.8694,-11.7812767,2017,2,9.540737,North
11-225,U/N Reef,143.8695068,-11.79114723,2017,2,9.540737,North
11-226,U/N Reef,143.8643189,-11.80082989,2017,2,9.722802,North
11-227,U/N Reef,143.8650055,-11.80861473,2017,3,9.722802,North
11-228,Wood Reef,143.969101,-11.80197906,2017,1,11.022353,North
11-229a,Devlin Reef,143.8560486,-11.82583523,2017,2,9.722802,North
11-229b,U/N Reef,143.8427429,-11.84426117,2017,1,8.932995,North
11-232,Five Reefs,143.8382263,-11.87015057,2017,1,8.959715,North
11-236,U/N Reef,143.8339081,-11.89749241,2017,1,8.959715,North
11-238,U/N Reef,143.8530273,-11.92699146,2017,1,9.552576,North
11-239,Star Reef,143.8680878,-11.95340919,2017,1,9.112661,North
11-241,Job Reef,143.8841095,-11.97967243,2017,2,9.112661,North
11-242,U/N Reef,143.9046021,-11.99356556,2017,2,10.849141,North
11-244a,Great Detached Reef (No 1),144.0183411,-11.68136787,2017,1,10.492593,North
11-244b,Great Detached Reef (No 2),144.0703278,-11.77790546,2017,1,13.238291,North
11-244c,Great Detached Reef (No 3),143.9976349,-11.78417778,2017,1,10.86965,North
11-281,U/N Reef,143.8898163,-11.63206291,2017,0,7.474545,North
12-004,Moody Reef,143.2646332,-12.09915161,2017,2,5.027934,North
12-006,Laurel Reef,143.2764282,-12.13950443,2017,2,5.666403,North
12-007,Nomad Reef,143.3746796,-12.14226151,2017,1,5.856144,North
12-014,Hazel Reef,143.2997589,-12.27168751,2017,3,5.932824,North
12-016a,Gallon Reef,143.4333649,-12.31373787,2017,2,6.171796,North
12-021,Andrew Reef,143.2421265,-12.35507584,2017,1,6.276226,North
12-027a,Eel Reef,143.4760895,-12.473526,2017,1,6.59871,North
12-029,U/N Reef,143.910614,-11.99639893,2017,2,10.849141,North
12-031,U/N Reef,143.923111,-12.00428104,2017,2,10.948423,North
12-032,U/N Reef,143.9555512,-12.02207088,2017,2,11.900494,North
12-033,U/N Reef,143.8479767,-12.03384209,2017,2,7.92066,North
12-034,U/N Reef,143.8718567,-12.03843594,2017,1,8.916976,North
12-035,U/N Reef,143.8965759,-12.04671574,2017,1,8.916976,North
12-036,U/N Reef,143.8326263,-12.04166603,2017,3,7.92066,North
12-037,Wishbone Reef,143.9645996,-12.065135,2017,1,11.636059,North
12-038a,U/N Reef,143.909195,-12.05406475,2017,2,10.672212,North
12-038c,U/N Reef,143.9257355,-12.06112289,2017,1,10.672212,North
12-039,U/N Reef,143.8175507,-12.0514822,2017,3,7.699932,North
12-040,U/N Reef,143.8113861,-12.07230663,2017,2,7.699932,North
12-042,U/N Reef,143.8037109,-12.09514523,2017,2,7.699932,North
12-043a,Martha Ridgway Reef (North),143.8079834,-12.12002373,2017,2,7.679157,North
12-043b,Martha Ridgway Reef (South),143.8108673,-12.14468956,2017,2,7.679157,North
12-046,U/N Reef,143.8051605,-12.17167664,2017,2,7.772491,North
12-048,U/N Reef,143.7805939,-12.19409657,2017,1,7.4481,North
12-051,U/N Reef,143.7943115,-12.20841408,2017,2,7.677741,North
12-053,Henry Reef,143.8191986,-12.22263622,2017,2,8.451457,North
12-054,Lloyds Reef,143.8742218,-12.24046326,2017,4,9.442966,North
12-055a,U/N Reef,143.8995819,-12.24290276,2017,4,9.442966,North
12-055b,U/N Reef,143.8902435,-12.24686527,2017,3,9.442966,North
12-056,Mantis Reef,143.8982544,-12.28798294,2017,2,9.799764,North
12-058,Ferguson Reef,143.8270416,-12.34038258,2017,2,9.040694,North
12-059,U/N Reef,143.7912293,-12.3640871,2017,2,7.407279,North
12-061,Lagoon Reef,143.7570648,-12.38443565,2017,2,7.407279,North
12-062,U/N Reef,143.7471161,-12.41181946,2017,2,5.992311,North
12-068,U/N Reef,143.7512817,-12.43705273,2017,2,7.302658,North
12-069,U/N Reef,143.7627258,-12.4656105,2017,2,7.694461,North
12-070,U/N Reef,143.7587128,-12.483531,2017,1,7.694461,North
12-071,U/N Reef,143.7713776,-12.48882198,2017,1,7.694461,North
12-076,Rocky Island Reef,143.3900604,-12.58631897,2017,2,7.162441,North
12-078,Restoration Island Reef,143.4467316,-12.62329578,2017,2,7.50516,North
12-080,U/N Reef,143.4180603,-12.64875221,2017,2,7.50516,North
12-085,Hazelgrove Reefs,143.4817658,-12.75479412,2017,4,9.214182,North
12-086,May Reef,143.466217,-12.77821445,2017,4,9.214182,North
12-088,Sunter Reef,143.4127655,-12.77997589,2017,4,9.580844,North
12-094,Long Sandy Reef,143.7937164,-12.53452587,2017,1,8.275348,North
12-098,Second Small Reef,143.7944946,-12.58212376,2017,1,8.278288,North
12-101,U/N Reef,143.8107758,-12.59930325,2017,2,9.695465,North
12-104,Log Reef (North),143.8357086,-12.63453674,2017,2,9.37809,North
12-107,Log Reef (South),143.8444061,-12.68454933,2017,1,9.363215,North
12-110,U/N Reef,143.8105164,-12.70535374,2017,2,9.469505,North
12-111,First Small Reef,143.8079071,-12.72177219,2017,2,9.469505,North
12-112,Ape Reef,143.6197968,-12.69607735,2017,4,7.711057,North
12-113,U/N Reef,143.7923431,-12.74603176,2017,4,8.599874,North
12-114,U/N Reef,143.813385,-12.75754356,2017,2,9.917638,North
12-115,Zenith Reef,143.6130219,-12.76817226,2017,3,8.978546,North
12-116,U/N Reef,143.8024597,-12.79762459,2017,1,9.917638,North
12-118,Bligh Reef,143.8355713,-12.83273792,2017,1,10.290755,North
12-127,U/N Reef,143.81987,-12.89378929,2017,2,10.110909,North
12-129,Chapman Reef,143.6000214,-12.88673019,2017,2,9.458954,North
12-134,U/N Reef,143.8240509,-12.93371105,2017,1,10.491403,North
12-137,U/N Reef,143.828598,-12.96533298,2017,1,10.572838,North
12-143,Cat Reef,143.8496399,-12.9975729,2017,2,10.572838,North
13-002,Derry Reef,143.8589172,-13.02247143,2017,1,11.958302,North
13-005,Ham Reef,143.8717194,-13.03850269,2017,1,11.958302,North
13-006,Osborne Reef,143.626236,-13.04178429,2017,1,10.479151,North
13-014,U/N Reef,143.6971741,-13.07054424,2017,2,10.441058,North
13-015,Franklin Reef,143.8979187,-13.0757618,2017,2,12.038593,North
13-022,New Reef,143.6578674,-13.11120987,2017,2,10.694798,North
13-024,Glennie Reef,143.6420898,-13.15210152,2017,3,11.092468,North
13-026,Gertrude Reef,143.6608429,-13.16221333,2017,4,11.065427,North
13-028,Tijou Reef,143.9591065,-13.15960598,2017,2,13.213317,North
13-032,Diamond Reign Reefs,143.6945343,-13.20453548,2017,2,11.148626,North
13-036,Throne Shoals,143.7394562,-13.23858547,2017,3,11.206601,North
13-040,U/N Reef,143.9464417,-13.27411175,2017,3,11.26595,North
13-041,Celebration Reef,143.6935577,-13.27611446,2017,3,11.103976,North
13-050b,U/N Reef,143.9509125,-13.3081255,2017,3,11.420464,North
13-052,U/N Reef,143.7243958,-13.32792473,2017,3,11.151402,North
13-055,Peter Reef,143.7807159,-13.33258152,2017,2,11.130455,North
13-056,Sand Bank No 8 Reef,143.9621429,-13.36719513,2017,3,11.106373,North
13-060,Blanchard Reef,143.7506561,-13.41682148,2017,3,11.181397,North
13-061a,U/N Reef,143.9745331,-13.39894772,2017,3,11.106373,North
13-061b,U/N Reef,143.9759064,-13.42455959,2017,1,10.991085,North
13-061c,Sand Bank No 7 Reef,143.9785156,-13.43976307,2017,2,10.991085,North
13-063,U/N Reef,143.8153076,-13.42310429,2017,3,10.772623,North
13-072,Morris Island Reef,143.7385559,-13.48629475,2017,4,11.497331,North
13-074,U/N Reef,144.0526428,-13.47808075,2017,2,11.392004,North
13-076,Ogilvie Reef,143.7909546,-13.52589226,2017,4,10.993077,North
13-077,U/N Reef,143.8520508,-13.55240631,2017,3,9.938882,North
13-078,U/N Reef,143.9216766,-13.64098835,2017,3,9.273304,North
13-079c,Noddy Reef (No 3),143.9078674,-13.6067009,2017,2,9.273304,North
13-087,Magpie Reef,143.8379364,-13.75963593,2017,2,10.349848,North
13-088,Lytton Reef,143.905777,-13.74318218,2017,3,9.787683,North
13-089,U/N Reef,143.9477234,-13.75630569,2017,3,9.718295,North
13-093b,U/N Reef,143.9617004,-13.76087666,2017,3,9.592528,North
13-093c,U/N Reef,143.9794464,-13.76837921,2017,4,9.592528,North
13-108,Hedge Reef,143.9511719,-13.90026379,2017,3,9.343308,North
13-116,U/N Reef,144.0896912,-13.54211235,2017,2,11.347136,North
13-117a,U/N Reef,144.0991974,-13.59171677,2017,2,10.955822,North
13-117b,U/N Reef,144.0956879,-13.60047626,2017,2,10.98868,North
13-118a,Creech Reef (North),144.1039124,-13.62558937,2017,1,12.060217,North
13-119,U/N Reef,144.1660614,-13.67631626,2017,2,12.440394,North
13-120,Sand Bank No 5 Reef,144.2373505,-13.73683643,2017,2,12.209977,North
13-121,U/N Reef,144.2670593,-13.78010464,2017,3,12.574531,North
13-122,U/N Reef,144.027832,-13.85837936,2017,4,9.784493,North
13-125,U/N Reef,144.3112946,-13.86553955,2017,2,11.647757,North
13-127,Rodda Reef,144.3566284,-13.92119122,2017,2,10.942209,North
13-129,Wilson Reef,144.4010773,-13.95244312,2017,2,10.468704,North
13-130,Davie Reef,144.454834,-13.97737408,2017,1,10.511104,North
13-131,Eves Reef,144.5743866,-13.96196938,2017,2,11.152382,North
13-133,Tydeman Reef,144.5200043,-13.98367882,2017,1,10.891685,North
14-003,Grub Reef,143.9821777,-14.00527954,2017,4,8.398449,North
14-006,Fahey Reef,143.8589325,-14.06368637,2017,3,6.925874,North
14-008,Eden Reef,143.9138947,-14.07781029,2017,4,7.211737,North
14-016,Corbett Reef,144.1161041,-13.97915649,2017,4,10.328073,North
14-017,Clack Reef,144.2423248,-14.06813049,2017,4,9.026863,North
14-018,King Island Reef,144.3212433,-14.09972095,2017,4,9.395302,North
14-022,Wharton Reef,144.0022888,-14.12823677,2017,4,7.252796,North
14-026e,Stanley Island Reef (No 5),144.2164764,-14.16182899,2017,4,7.349178,North
14-034,U/N Reef,144.747757,-14.06616116,2017,2,12.462645,Central
14-038,Pipon Reef,144.5246277,-14.12029743,2017,4,11.142176,North
14-039,North Warden Reef,144.6464081,-14.16754627,2017,4,12.181423,Central
14-045,Sand Bank No 1 Reef,144.8919373,-14.20033455,2017,1,11.853559,Central
14-047,U/N Reef,144.9283142,-14.21223068,2017,2,11.962861,Central
14-048,Broomfield Rock Reef,144.6701355,-14.20374966,2017,4,12.707826,Central
14-049,U/N Reef,144.9583588,-14.22637463,2017,1,11.988469,Central
14-051,South Warden Reef,144.7396851,-14.23914433,2017,4,12.348671,Central
14-053,U/N Reef,144.7904053,-14.30921268,2017,4,11.677578,Central
14-055,Munro Reef,144.7414246,-14.31907654,2017,4,11.717874,Central
14-061,Switzer Reef,144.7569885,-14.36003113,2017,4,11.709735,Central
14-063,Combe Reef,144.9510498,-14.41412067,2017,4,11.461158,Central
14-064,Ingram-Beanley Reef,144.8897095,-14.42552853,2017,4,11.954231,Central
14-073,U/N Reef,145.002594,-14.23346233,2017,1,12.050618,Central
14-074,U/N Reef,145.0677795,-14.26767063,2017,1,11.318644,Central
14-075,U/N Reef,145.1649628,-14.28916931,2017,1,11.226867,Central
14-077a,U/N Reef,145.2370606,-14.31356525,2017,1,10.57337,Central
14-078,U/N Reef,145.2775269,-14.34315395,2017,1,10.654554,Central
14-079,Jewell Reef,145.3512878,-14.37976837,2017,1,9.584101,Central
14-081,U/N Reef,145.0350189,-14.39865017,2017,4,10.96753,Central
14-082,Crescent Reef,145.0892639,-14.4156599,2017,4,10.668386,Central
14-085,Hilder Reef,145.4103699,-14.44501114,2017,2,9.010568,Central
14-086,Hicks Reef,145.4821167,-14.45256233,2017,1,8.745591,Central
14-088,Waining Reef,145.2222443,-14.45621586,2017,3,10.482591,Central
14-089,Day Reef,145.5367737,-14.49668884,2017,1,8.909879,Central
14-116b,Lizard Island Reef (North East),145.4661102,-14.65501785,2017,3,8.85439,Central
14-116d,Lizard Island Reef (Lagoon),145.4498138,-14.68557739,2017,2,8.993361,Central
14-137,Carter Reef,145.5889893,-14.54767418,2017,1,8.996981,Central
14-138,Yonge Reef,145.6234741,-14.59968185,2017,1,8.900887,Central
14-139,No Name Reef,145.646286,-14.64376545,2017,1,9.199501,Central
14-146,Ribbon No 10 Reef,145.6981354,-14.82720089,2017,1,9.735131,Central
14-151,No 10 Patches (No 1),145.6904297,-14.91990566,2017,1,9.317936,Central
14-152,No 10 Patches (No 2),145.6817322,-14.93192387,2017,2,9.317936,Central
14-153b,No 10 Patches (No 4),145.6862183,-14.96847725,2017,1,8.919683,Central
14-154,Ribbon No 9 Reef,145.7033539,-14.99295044,2017,2,9.532024,Central
15-002,Two Islands Reef,145.4415131,-15.02282429,2017,4,8.381866,Central
15-012,Boulder Reef,145.4314423,-15.41388798,2017,4,7.114925,Central
15-013,Egret Reef,145.4174957,-15.47411537,2017,4,7.374226,Central
15-017a,U/N Reef,145.6959381,-15.03404808,2017,3,8.399137,Central
15-018,Pasco Reef,145.5330505,-15.04456997,2017,3,7.927857,Central
15-019,Long Reef,145.5700073,-15.05088806,2017,3,7.103753,Central
15-021a,Ribbon No 8 Reef,145.7237244,-15.07281303,2017,2,8.535393,Central
15-022,U/N Reef,145.6364136,-15.0979948,2017,1,7.314651,Central
15-024,Mackay Reefs,145.5713043,-15.13893986,2017,2,6.626777,Central
15-026,Ribbon No 7 Reef,145.7383728,-15.18930244,2017,2,7.66587,Central
15-028,Startle Reefs,145.5565186,-15.20737457,2017,1,7.210078,Central
15-032,Ribbon No 6 Reef,145.7518463,-15.28094673,2017,2,7.918706,Central
15-038,Ribbon No 5 Reef,145.7829285,-15.36378002,2017,3,7.276355,Central
15-043,U/N Reef,145.508316,-15.42865181,2017,4,7.109746,Central
15-046,Ribbon No 4 Reef,145.8008728,-15.43488216,2017,3,7.334832,Central
15-049,U/N Reef,145.5027313,-15.48573685,2017,4,7.072453,Central
15-050,Ribbon No 3 Reef,145.805542,-15.48834705,2017,3,7.590624,Central
15-071a,U/N Reef,145.5341797,-15.51265526,2017,2,7.508067,Central
15-075a,Ribbon No 2 Reef (No 1),145.7962036,-15.55718899,2017,3,7.522378,Central
15-078,Osterlund Reef,145.5321808,-15.55632114,2017,4,7.408974,Central
15-080,Ribbon No 1 Reef,145.8050842,-15.60583305,2017,3,7.621418,Central
15-081,Rosser Reef,145.5150757,-15.60728073,2017,4,7.666895,Central
15-085,Lena Reef,145.8079987,-15.64650345,2017,4,7.621418,Central
15-086,Cairns Reef,145.508667,-15.67227173,2017,4,8.013377,Central
15-087,Pearl Reef,145.8003693,-15.71876621,2017,3,7.794426,Central
15-089,Endeavour Reef,145.5818024,-15.77656364,2017,4,8.584236,Central
15-090,Andersen Reef,145.8032379,-15.78924942,2017,4,7.594353,Central
15-092,Rachel Carson Reef,145.8194428,-15.82970524,2017,4,7.411855,Central
15-093,Pickersgill Reef,145.5744324,-15.87277699,2017,4,8.817845,Central
15-094,Escape Reef,145.7962952,-15.87716198,2017,4,7.066282,Central
15-095,Evening Reef,145.6568298,-15.90518665,2017,4,8.217654,Central
15-096,Agincourt Reefs (No 4),145.8207855,-15.94987965,2017,4,7.558142,Central
15-098,Morning Reef,145.6651001,-15.97551823,2017,4,8.684484,Central
15-099a,Agincourt Reefs (No 3),145.8322144,-15.98979378,2017,4,7.859206,Central
15-099b,Agincourt Reefs (No 2a),145.8509369,-16.01783371,2017,4,7.967647,Central
15-099c,Agincourt Reefs (No 1),145.8673706,-16.05204773,2017,4,8.14988,Central
15-099e,Agincourt Reefs (No 2b),145.8583984,-16.03013229,2017,4,7.967647,Central
16-015,Mackay Reef,145.6470032,-16.04948044,2017,4,9.103662,Central
16-019,St Crispin Reef,145.8332825,-16.10412598,2017,4,8.564286,Central
16-020a,Undine Reef (West),145.6871643,-16.12334633,2017,4,10.072223,Central
16-023,Rudder Reef,145.6934204,-16.19220161,2017,4,10.624015,Central
16-025,Opal Reef,145.8896637,-16.22089005,2017,4,9.447416,Central
16-026,Tongue Reef,145.7925568,-16.3209343,2017,4,10.796883,Central
16-029,Batt Reef,145.7674561,-16.41407585,2017,4,11.315097,Central
16-030,Norman Reef,145.9967499,-16.42810822,2017,3,10.426615,Central
16-032,Saxon Reef,145.9902802,-16.46511841,2017,4,10.482988,Central
16-040,Pixie Reef,145.8624573,-16.54697227,2017,4,10.175929,Central
16-043a,Oyster Reef,145.9327698,-16.63996506,2017,4,10.312054,Central
16-044b,Vlasoff Reef,145.9928436,-16.65520287,2017,4,11.001647,Central
16-046,Upolu Reef,145.9369507,-16.67423248,2017,4,10.507513,Central
16-049,Green Island Reef,145.9986572,-16.76707268,2017,4,11.193048,Central
16-054a,Fitzroy Island Reef (No 1),145.9935608,-16.92498398,2017,4,10.977972,Central
16-057,Hastings Reef,146.0081329,-16.51843643,2017,4,10.26141,Central
16-060,Michaelmas Reef,146.0189819,-16.5817585,2017,4,10.472054,Central
16-063,Euston Reef,146.2522736,-16.68704605,2017,4,10.304456,Central
16-064,Arlington Reef,146.0547791,-16.69470215,2017,4,10.936809,Central
16-065,Flynn Reef,146.2746277,-16.72874832,2017,4,10.202811,Central
16-067,Milln Reef,146.2653656,-16.77837372,2017,4,10.527178,Central
16-068,Thetford Reef,146.1808624,-16.80299377,2017,4,10.87773,Central
16-071,Moore Reef,146.2129669,-16.87431526,2017,4,10.720683,Central
16-073,Elford Reef,146.2485657,-16.9116478,2017,4,10.57733,Central
16-074,Briggs Reef,146.2067261,-16.93803215,2017,4,10.57733,Central
17-001a,Sudbury Reef (No 1),146.2049408,-16.99837875,2017,4,10.544238,Central
17-004,Scott Reef,146.1849976,-17.07360649,2017,4,10.234118,Central
17-006,Maori Reef,146.3446655,-17.09428787,2017,4,9.825986,Central
17-008,Noggin Reef,146.4685822,-17.12631226,2017,4,8.881318,Central
17-010,Flora Reef,146.2908936,-17.1848011,2017,4,9.458334,Central
17-011,Coates Reef,146.3685761,-17.19708824,2017,4,9.176515,Central
17-014,Hedley Reef,146.4837341,-17.22857094,2017,4,8.140392,Central
17-016a,McCulloch Reef (No 1),146.4416962,-17.28788376,2017,4,8.316233,Central
17-017,Gibson Reef,146.3595581,-17.30199242,2017,4,9.126904,Central
17-018a,Howie Reef,146.3850861,-17.39389038,2017,4,9.15207,Central
17-021a,U/N Reef,146.4548035,-17.45402145,2017,4,8.362926,Central
17-023,Cayley Reef,146.4571686,-17.47678375,2017,4,8.362926,Central
17-024,Peart Reef,146.3911285,-17.48226547,2017,4,9.500391,Central
17-034,Feather Reef,146.3772278,-17.5328598,2017,4,9.068595,Central
17-035,Nathan Reef,146.517746,-17.52473259,2017,4,7.518937,Central
17-037,Hall-Thompson Reef,146.4572144,-17.60943413,2017,4,8.513381,Central
17-042,Adelaide Reef,146.4712982,-17.65380287,2017,4,8.904294,Central
17-044,Ellison Reef,146.3936005,-17.72225189,2017,4,9.942783,Central
17-047,Eddy Reef,146.4351044,-17.77425957,2017,4,9.123912,Central
17-051,Beaver Reef,146.4835968,-17.84960938,2017,4,8.301774,Central
17-057,Gilbey Reef,146.5782623,-17.58052826,2017,4,7.882721,Central
17-059a,Potter Reef (No 1),146.5444031,-17.69752693,2017,4,8.373466,Central
17-059b,Potter Reef (No 2),146.5545044,-17.72473907,2017,4,7.938549,Central
17-060,U/N Reef,146.5019836,-17.73851967,2017,4,8.324999,Central
17-061,U/N Reef,146.5084381,-17.75042915,2017,4,8.295325,Central
17-062,Noreaster Reef,146.6505585,-17.77948189,2017,4,8.603308,Central
17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2017,4,8.295325,Central
17-064,Taylor Reef,146.5495148,-17.83285522,2017,4,8.165873,Central
17-065,Bob Endean Reef,146.727066,-17.87638283,2017,4,8.03298,Central
17-066,Yamacutta Reef,146.5863495,-17.88853264,2017,4,8.06461,Central
